method_code,path_depth,path_length,has_auth,auth_token_length,auth_token_entropy,status_code,is_2xx,is_4xx,is_5xx,response_ms,hour,is_admin_path,is_debug_path,is_auth_endpoint,bola_suspected,payload_length,payload_entropy,has_special_chars,sqli_density,xss_density,cmd_injection_score,path_traversal_score,ssrf_score,mass_assignment_score,prompt_injection_score,query_param_count,query_length,header_count,is_burst_request,user_agent_suspicious,body_json_depth,label_id,label_name
0.0,3.0,15.0,1.0,48.0,3.932,200.0,1.0,0.0,0.0,52.397,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,7.0,0.0,0.0,0.0,0,normal
0.0,2.0,14.0,1.0,127.0,4.498,200.0,1.0,0.0,0.0,7.226,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,0,normal
0.0,2.0,14.0,1.0,155.0,4.427,200.0,1.0,0.0,0.0,46.374,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
1.0,3.0,46.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,64.57,15.0,0.0,0.0,0.0,0.0,299.0,4.051,5.0,0.0,0.885,0.0,0.0,0.0,0.0,0.0,1.0,64.0,8.0,0.0,0.0,2.0,10,xss
1.0,2.0,75.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,76.282,6.0,0.0,0.0,0.0,0.0,307.0,4.469,4.0,0.0,0.803,0.0,0.0,0.0,0.0,0.0,1.0,73.0,8.0,0.0,0.0,2.0,10,xss
0.0,1.0,6.0,1.0,158.0,4.359,200.0,1.0,0.0,0.0,93.149,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,normal
0.0,2.0,20.0,1.0,52.0,3.658,204.0,1.0,0.0,0.0,42.398,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,normal
0.0,4.0,20.0,1.0,111.0,4.288,200.0,1.0,0.0,0.0,98.006,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
0.0,3.0,28.0,1.0,0.0,0.0,403.0,0.0,1.0,0.0,7.929,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
2.0,4.0,44.0,1.0,159.0,4.645,200.0,1.0,0.0,0.0,65.174,22.0,0.0,0.0,0.0,0.0,87.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,7.0,0.0,0.0,1.0,0,normal
0.0,3.0,18.0,1.0,61.0,4.516,200.0,1.0,0.0,0.0,158.359,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,6.0,0.0,0.0,0.0,0,normal
1.0,1.0,92.0,1.0,40.0,3.5,400.0,0.0,1.0,0.0,117.277,10.0,0.0,0.0,0.0,0.0,100.0,3.2,2.0,0.0,0.0,0.0,0.0,0.912,0.0,0.0,1.0,43.0,7.0,0.0,0.0,1.0,8,ssrf
0.0,4.0,32.0,1.0,158.0,3.896,204.0,1.0,0.0,0.0,243.712,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
1.0,3.0,79.0,1.0,40.0,3.8,500.0,0.0,0.0,1.0,6.433,4.0,0.0,0.0,0.0,0.0,45.0,4.291,5.0,0.894,0.0,0.0,0.0,0.0,0.0,0.0,3.0,64.0,7.0,0.0,0.0,1.0,5,sql_injection
1.0,3.0,27.0,1.0,127.0,4.164,200.0,1.0,0.0,0.0,48.188,21.0,0.0,0.0,0.0,0.0,405.0,2.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0,normal
0.0,4.0,20.0,1.0,105.0,4.197,201.0,1.0,0.0,0.0,83.463,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
4.0,1.0,10.0,1.0,36.0,4.345,200.0,1.0,0.0,0.0,105.118,17.0,0.0,0.0,0.0,0.0,360.0,3.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0,normal
1.0,2.0,34.0,0.0,0.0,0.0,400.0,0.0,1.0,0.0,103.589,17.0,0.0,0.0,0.0,0.0,225.0,3.7,5.0,0.0,0.0,0.946,0.0,0.0,0.0,0.0,1.0,51.0,6.0,0.0,1.0,1.0,9,command_injection
1.0,3.0,25.0,1.0,64.0,4.5,400.0,0.0,1.0,0.0,897.892,23.0,0.0,0.0,0.0,0.0,377.0,4.519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.926,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,2.0,16.0,1.0,170.0,4.116,200.0,1.0,0.0,0.0,56.513,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,normal
1.0,1.0,59.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,75.941,4.0,0.0,0.0,0.0,0.0,115.0,4.447,5.0,0.0,0.989,0.0,0.0,0.0,0.0,0.0,1.0,41.0,8.0,0.0,0.0,2.0,10,xss
1.0,3.0,38.0,1.0,0.0,0.0,200.0,1.0,0.0,0.0,13.226,2.0,0.0,0.0,0.0,0.0,119.0,3.7,3.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,1.0,25.0,6.0,0.0,1.0,1.0,9,command_injection
1.0,2.0,33.0,1.0,64.0,4.5,200.0,1.0,0.0,0.0,638.858,10.0,0.0,0.0,0.0,0.0,318.0,4.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,2.0,14.0,1.0,116.0,4.797,200.0,1.0,0.0,0.0,152.038,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0,normal
0.0,4.0,28.0,1.0,123.0,3.535,200.0,1.0,0.0,0.0,33.392,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,normal
1.0,1.0,59.0,1.0,40.0,3.8,200.0,1.0,0.0,0.0,202.24,7.0,0.0,0.0,0.0,0.0,237.0,3.917,3.0,0.0,0.914,0.0,0.0,0.0,0.0,0.0,1.0,28.0,8.0,0.0,0.0,2.0,10,xss
0.0,1.0,8.0,1.0,116.0,4.352,204.0,1.0,0.0,0.0,153.046,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0,normal
4.0,3.0,25.0,1.0,64.0,4.4,200.0,1.0,0.0,0.0,141.021,1.0,0.0,0.0,0.0,0.0,593.0,3.595,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.0,0.0,0.0,9.0,0.0,0.0,3.0,11,mass_assignment
1.0,1.0,38.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,20.01,1.0,0.0,0.0,0.0,0.0,294.0,4.377,2.0,0.0,0.897,0.0,0.0,0.0,0.0,0.0,1.0,72.0,8.0,0.0,0.0,2.0,10,xss
2.0,2.0,20.0,1.0,75.0,4.154,200.0,1.0,0.0,0.0,15.221,11.0,0.0,0.0,0.0,0.0,51.0,2.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,12.0,0.0,0.0,1.0,0,normal
0.0,2.0,12.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,141.397,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
1.0,3.0,17.0,0.0,0.0,0.0,403.0,0.0,1.0,0.0,74.623,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13,shadow_api
1.0,2.0,14.0,0.0,0.0,0.0,429.0,0.0,1.0,0.0,16.745,8.0,0.0,0.0,1.0,0.0,30.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,6,rate_abuse
0.0,3.0,21.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,560.301,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,36.664,6.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,3.0,32.0,1.0,64.0,4.5,200.0,1.0,0.0,0.0,347.588,13.0,0.0,0.0,0.0,0.0,568.0,4.926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,2.0,11.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,135.002,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
0.0,3.0,24.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,30.976,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
1.0,2.0,16.0,1.0,150.0,3.581,200.0,1.0,0.0,0.0,89.376,1.0,0.0,0.0,0.0,0.0,179.0,2.869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0,normal
0.0,8.0,87.0,0.0,0.0,0.0,404.0,0.0,1.0,0.0,117.764,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.777,0.0,0.0,0.0,1.0,48.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,2.0,18.0,1.0,132.0,3.838,200.0,1.0,0.0,0.0,85.154,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,0.0,0.0,0.0,0,normal
1.0,2.0,29.0,1.0,64.0,4.5,200.0,1.0,0.0,0.0,356.905,15.0,0.0,0.0,0.0,0.0,435.0,4.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.884,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,2.0,22.0,1.0,62.0,3.546,200.0,1.0,0.0,0.0,51.097,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,normal
1.0,2.0,12.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,9.932,12.0,0.0,0.0,1.0,0.0,30.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,6,rate_abuse
1.0,3.0,21.0,1.0,161.0,4.061,200.0,1.0,0.0,0.0,69.637,22.0,0.0,0.0,0.0,0.0,467.0,3.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0,normal
0.0,3.0,30.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,83.534,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,normal
0.0,7.0,104.0,1.0,0.0,0.0,400.0,0.0,1.0,0.0,33.395,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.895,0.0,0.0,0.0,1.0,36.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,3.0,33.0,1.0,171.0,4.324,201.0,1.0,0.0,0.0,21.991,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,11.0,0.0,0.0,0.0,0,normal
1.0,4.0,28.0,1.0,36.0,4.715,200.0,1.0,0.0,0.0,69.623,19.0,0.0,0.0,0.0,0.0,214.0,3.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0,normal
0.0,3.0,23.0,1.0,64.0,4.2,403.0,0.0,1.0,0.0,17.732,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,33.766,16.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
0.0,3.0,27.0,0.0,0.0,0.0,403.0,0.0,1.0,0.0,131.725,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
1.0,1.0,8.0,1.0,129.0,4.684,200.0,1.0,0.0,0.0,16.454,21.0,0.0,0.0,0.0,0.0,191.0,3.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,0,normal
1.0,2.0,24.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,70.629,23.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
0.0,3.0,33.0,1.0,41.0,4.703,200.0,1.0,0.0,0.0,26.715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,0,normal
3.0,4.0,20.0,1.0,105.0,4.413,400.0,0.0,1.0,0.0,21.48,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
1.0,1.0,6.0,1.0,51.0,4.065,200.0,1.0,0.0,0.0,36.435,23.0,0.0,0.0,0.0,0.0,227.0,3.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,8.0,0.0,0.0,2.0,0,normal
0.0,4.0,32.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,24.629,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,7.0,0.0,0.0,0.0,0,normal
0.0,1.0,6.0,1.0,135.0,4.706,422.0,0.0,1.0,0.0,21.752,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,normal
0.0,4.0,40.0,1.0,172.0,4.371,204.0,1.0,0.0,0.0,67.577,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0,normal
0.0,2.0,20.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,82.937,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
1.0,1.0,79.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,218.323,22.0,0.0,0.0,0.0,0.0,291.0,3.673,3.0,0.0,0.945,0.0,0.0,0.0,0.0,0.0,1.0,26.0,8.0,0.0,0.0,2.0,10,xss
0.0,2.0,22.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,96.252,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,13.0,0.0,0.0,0.0,0,normal
0.0,2.0,12.0,1.0,133.0,3.707,200.0,1.0,0.0,0.0,32.471,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,13.0,0.0,0.0,0.0,0,normal
0.0,4.0,24.0,1.0,44.0,4.137,200.0,1.0,0.0,0.0,108.271,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0,normal
0.0,4.0,32.0,1.0,135.0,4.491,400.0,0.0,1.0,0.0,39.324,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,12.0,0.0,0.0,0.0,0,normal
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,40.23,16.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,78.634,9.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
0.0,2.0,13.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,165.596,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
1.0,2.0,15.0,1.0,64.0,4.5,400.0,0.0,1.0,0.0,1436.472,3.0,0.0,0.0,0.0,0.0,1414.0,4.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888,0.0,0.0,8.0,0.0,0.0,2.0,12,prompt_injection
0.0,4.0,28.0,1.0,88.0,3.645,200.0,1.0,0.0,0.0,93.989,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,normal
3.0,1.0,5.0,1.0,113.0,3.599,200.0,1.0,0.0,0.0,33.305,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,2.0,13.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,25.379,19.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
1.0,1.0,77.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,110.256,18.0,0.0,0.0,0.0,0.0,100.0,3.7,2.0,0.0,0.0,0.886,0.0,0.0,0.0,0.0,1.0,52.0,6.0,0.0,1.0,1.0,9,command_injection
0.0,1.0,7.0,1.0,142.0,4.292,200.0,1.0,0.0,0.0,20.008,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
0.0,2.0,25.0,0.0,0.0,0.0,500.0,0.0,0.0,1.0,481.255,5.0,0.0,0.0,0.0,0.0,91.0,3.7,4.0,0.0,0.0,0.945,0.0,0.0,0.0,0.0,1.0,48.0,6.0,0.0,1.0,1.0,9,command_injection
0.0,2.0,21.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,63.807,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
0.0,2.0,15.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,101.616,18.0,0.0,0.0,1.0,0.0,50.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,1.0,2,jwt_bypass
0.0,4.0,40.0,1.0,34.0,3.791,200.0,1.0,0.0,0.0,61.267,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0,normal
0.0,1.0,9.0,1.0,106.0,4.014,201.0,1.0,0.0,0.0,102.777,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,0.0,0.0,0.0,0,normal
0.0,4.0,44.0,1.0,96.0,4.627,200.0,1.0,0.0,0.0,271.026,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,9.0,0.0,0.0,0.0,0,normal
0.0,3.0,17.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,4.878,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,1.0,7.0,1.0,138.0,3.719,200.0,1.0,0.0,0.0,58.965,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0,normal
0.0,1.0,6.0,1.0,37.0,4.543,200.0,1.0,0.0,0.0,65.612,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,9.0,0.0,0.0,0.0,0,normal
0.0,1.0,8.0,1.0,47.0,4.604,200.0,1.0,0.0,0.0,4.846,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,normal
0.0,2.0,12.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,68.084,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,13.0,0.0,0.0,0.0,0,normal
0.0,2.0,16.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,19.598,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4,debug_access
1.0,3.0,27.0,1.0,169.0,3.841,200.0,1.0,0.0,0.0,62.727,16.0,0.0,0.0,0.0,0.0,102.0,2.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0,normal
0.0,4.0,40.0,1.0,169.0,4.754,404.0,0.0,1.0,0.0,29.939,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,3.0,15.0,1.0,64.0,4.2,200.0,1.0,0.0,0.0,41.401,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1,bola
0.0,1.0,9.0,1.0,167.0,4.312,404.0,0.0,1.0,0.0,52.386,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0,normal
0.0,3.0,24.0,1.0,165.0,3.608,422.0,0.0,1.0,0.0,228.68,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,0,normal
0.0,3.0,78.0,1.0,40.0,3.8,400.0,0.0,1.0,0.0,24.093,4.0,0.0,0.0,0.0,0.0,62.0,4.052,5.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,7.0,0.0,1.0,1.0,5,sql_injection
2.0,3.0,15.0,1.0,179.0,3.861,404.0,0.0,1.0,0.0,43.723,7.0,0.0,0.0,0.0,0.0,52.0,3.582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0,normal
1.0,3.0,21.0,1.0,64.0,4.4,201.0,1.0,0.0,0.0,37.587,17.0,0.0,0.0,0.0,0.0,214.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.957,0.0,0.0,0.0,9.0,0.0,0.0,3.0,11,mass_assignment
1.0,2.0,14.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,27.453,12.0,0.0,0.0,1.0,0.0,80.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,14,credential_stuffing
0.0,1.0,6.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,126.904,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0,normal
2.0,2.0,10.0,0.0,0.0,0.0,200.0,1.0,0.0,0.0,75.602,9.0,0.0,0.0,0.0,0.0,81.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0,normal
0.0,2.0,26.0,1.0,0.0,0.0,401.0,0.0,1.0,0.0,80.847,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
0.0,4.0,60.0,1.0,0.0,0.0,400.0,0.0,1.0,0.0,32.466,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.751,0.0,0.0,0.0,1.0,49.0,6.0,0.0,0.0,0.0,7,path_traversal
0.0,2.0,16.0,1.0,149.0,3.864,204.0,1.0,0.0,0.0,7.672,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0,normal
0.0,2.0,29.0,0.0,0.0,0.0,401.0,0.0,1.0,0.0,42.832,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3,admin_access
